ablation_id	component_family	scenario	setting_id	repeat	variant_label	n_cells	n_genes	false_signal	false_call	ari	nmi	rare_f1	rare_precision	rare_recall	power_pass	config_whiten	config_pc_rule	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	config_n_permutations	config_tw_alpha	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	cluster_n	selected_hvg_n	strict_signal_pcs	accepted_embedding_pcs	near_edge_candidate_pcs	embedding_pc_stability_min	embedding_pc_stability_median	null_false_positive_rate	selected_edge	mp_edge	tw_edge	runtime_seconds	peak_memory_mb	prevalence	effect_size	batch_states	batch_markers_per_state	batch_dropout_rate	batch_ari	batch_nmi	batch_aware
rare_state_guard_off	rare_state_guard	realistic_null	library_multinomial_null	16	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.960507841270619	5.7523528869302565	5.960507841270619	0.1936386000015773	3.6360883712768555								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_multinomial_null	16	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	4	360	1	10	5	0.5953488503744533	0.6898453216896798		5.960507841270619	5.7523528869302565	5.960507841270619	3.1241069000097923	7.842713356018066								False
whiten_zscore	biwhitening	realistic_null	library_multinomial_null	16	z-score whitening	180	360	1.0	1.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	3	3	360	3	3	9	1.0	1.0		5.520860251120255	5.3280588247829845	5.520860251120255	2.4113950000028126	8.02086353302002								False
default_v3_3	reference	realistic_null	gene_permutation_null	16	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.200810605103303	5.984263713001006	6.200810605103303	0.1014963999914471	4.247846603393555								False
pc_rule_mp_only	pc_calibration	realistic_null	gene_permutation_null	16	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				5.984263713001006	5.984263713001006	6.200810605103303	0.09854960002121516	3.6366891860961914								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	gene_permutation_null	16	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0			0.0	6.1035562795531755	5.984263713001006	6.1035562795531755	0.13406009998288937	3.6366891860961914								False
hvg_rule_dispersion	hvg_selection	realistic_null	gene_permutation_null	16	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.200810605103303	5.984263713001006	6.200810605103303	0.09542520000832155	3.6366891860961914								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	gene_permutation_null	16	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.200810605103303	5.984263713001006	6.200810605103303	0.10112539998954162	3.636590003967285								False
embedding_strict_signal	adaptive_embedding	realistic_null	gene_permutation_null	16	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.200810605103303	5.984263713001006	6.200810605103303	0.0939203999878373	3.6362686157226562								False
rare_state_guard_off	rare_state_guard	realistic_null	gene_permutation_null	16	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.200810605103303	5.984263713001006	6.200810605103303	0.10001399999600835	3.6366395950317383								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	gene_permutation_null	16	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		0	10	3	360	0	10	6	0.4873178730902601	0.6715423501239506		6.200810605103303	5.984263713001006	6.200810605103303	3.0667562000162434	7.356224060058594								False
whiten_zscore	biwhitening	realistic_null	gene_permutation_null	16	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.153664815234701	5.938764365012658	6.153664815234701	0.07675869998638518	3.898923873901367								False
default_v3_3	reference	realistic_null	library_stratified_gene_null	16	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.179571948402471	5.963766760150509	6.179571948402471	0.08976750000147149	4.247444152832031								False
pc_rule_mp_only	pc_calibration	realistic_null	library_stratified_gene_null	16	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.963766760150509	5.963766760150509	6.179571948402471	0.08288080000784248	3.636237144470215								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_stratified_gene_null	16	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	6.082650732725322	5.963766760150509	6.082650732725322	0.12723319997894578	3.635939598083496								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_stratified_gene_null	16	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.179571948402471	5.963766760150509	6.179571948402471	0.08801130001666024	3.635989189147949								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_stratified_gene_null	16	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.556672912477835	3.379116929467724	3.556672912477835	0.1258328999974765	3.635989189147949								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_stratified_gene_null	16	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.179571948402471	5.963766760150509	6.179571948402471	0.08689330000197515	3.635883331298828								False
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	16	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.179571948402471	5.963766760150509	6.179571948402471	0.07752329998766072	3.635984420776367								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_stratified_gene_null	16	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	4	0.5838037968932885	0.705820797947599		6.179571948402471	5.963766760150509	6.179571948402471	3.0402422999904957	7.404271125793457								False
whiten_zscore	biwhitening	realistic_null	library_stratified_gene_null	16	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.008371308459025	5.798544849258256	6.008371308459025	0.08137770000030287	3.8982086181640625								False
default_v3_3	reference	rare_state_power	prevalence_0.020_effect_6.00	16	default RMTGuard v3.3	180	360			0.08006794914608828	0.23966345427225463	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	4	0.8083572868145608	0.9261925559735393		6.035520066470215	5.824745508779399	6.035520066470215	2.4975679999915883	8.008503913879395	0.02	6.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	16	MP edge only	180	360			0.05563152370629036	0.18373891284246513	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	7	0.7598562663937329	1.0		5.824745508779399	5.824745508779399	6.035520066470215	2.085336799995275	6.963507652282715	0.02	6.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	16	MP + TW + permutation	180	360			0.08006794914608828	0.23966345427225463	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	4	3	360	2	4	5	0.8025154727779467	0.9373183146914689	0.0	5.940858179373433	5.824745508779399	5.940858179373433	2.368518800009042	7.092267990112305	0.02	6.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	16	dispersion HVG	180	360			0.058521287316373995	0.18786962940614665	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.7507018864022263	0.9294749543032399		6.035520066470215	5.824745508779399	6.035520066470215	2.4163321000232827	6.989162445068359	0.02	6.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	16	spectral plateau HVG	180	360			0.06021835501075794	0.19071153447743106	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	240	2	4	4	0.8641407480673304	0.9417711339182478		4.90190914072363	4.7053697516318085	4.90190914072363	2.3932894000026863	6.8206377029418945	0.02	6.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.020_effect_6.00	16	strict signal embedding	180	360			0.07165522600015173	0.21123828246644097	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	4	1.0	1.0		6.035520066470215	5.824745508779399	6.035520066470215	1.8930690000124741	6.797708511352539	0.02	6.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.020_effect_6.00	16	rare-state guard off	180	360			-0.00953486330904526	0.030480546312985114	0.07843137254901959	0.04081632653061224	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	5	3	360	2	5	4	0.7523615783185471	0.8366341037456024		6.035520066470215	5.824745508779399	6.035520066470215	1.4489170000015292	7.200116157531738	0.02	6.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.020_effect_6.00	16	force minimum 10 embedding PCs	180	360			0.05784691617037327	0.1866727729470646	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	4	360	2	10	4	0.6622549324591986	0.763572216099375		6.035520066470215	5.824745508779399	6.035520066470215	3.213110599986976	7.4406938552856445	0.02	6.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.020_effect_6.00	16	z-score whitening	180	360			0.07193309685097829	0.21357982484961166	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	6	0.8006675474707686	1.0		5.968909057301605	5.760460712735796	5.968909057301605	2.13612139999168	7.996758460998535	0.02	6.0						False
default_v3_3	reference	rare_state_power	prevalence_0.040_effect_4.00	16	default RMTGuard v3.3	180	360			0.1156508748433239	0.29454823565072125	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	5	0.8453461898176774	1.0		6.017226285929816	5.807090590086767	6.017226285929816	2.155617300013546	7.886557579040527	0.04	4.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	16	MP edge only	180	360			0.12988667146964591	0.3305841223038836	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	6	0.8100201569045657	1.0		5.807090590086767	5.807090590086767	6.017226285929816	2.2779162999941036	7.0742387771606445	0.04	4.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	16	MP + TW + permutation	180	360			0.1156508748433239	0.29454823565072125	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	3	4	360	2	3	6	0.8846344832602999	1.0	0.0	5.922851320882669	5.807090590086767	5.922851320882669	2.162283200013917	6.971592903137207	0.04	4.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	16	dispersion HVG	180	360			0.1156508748433239	0.29454823565072125	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	5	0.7936372297668762	1.0		6.017226285929816	5.807090590086767	6.017226285929816	2.1356551999924704	6.970216751098633	0.04	4.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	16	spectral plateau HVG	180	360			0.08682246086305319	0.2544780209218753	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	120	2	3	2	0.9101774558010258	1.0		3.440381247361162	3.268630768940251	3.440381247361162	2.2538125999853946	6.202960014343262	0.04	4.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.040_effect_4.00	16	strict signal embedding	180	360			0.13375804137088224	0.33330449985993965	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	5	1.0	1.0		6.017226285929816	5.807090590086767	6.017226285929816	1.8903384000004735	6.778598785400391	0.04	4.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.040_effect_4.00	16	rare-state guard off	180	360			-0.006398325950428992	0.009042180727818726	0.1020408163265306	0.054945054945054944	0.7142857142857143	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	3	3	360	2	3	5	0.7710966209821665	1.0		6.017226285929816	5.807090590086767	6.017226285929816	1.3330749000015203	6.969694137573242	0.04	4.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.040_effect_4.00	16	force minimum 10 embedding PCs	180	360			0.010059248158963816	0.06511865991899317	0.1686746987951807	0.09210526315789473	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	5	0.6171525474784063	0.7167888548807831		6.017226285929816	5.807090590086767	6.017226285929816	3.1081845999869984	7.497201919555664	0.04	4.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.040_effect_4.00	16	z-score whitening	180	360			0.13375804137088224	0.33330449985993965	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	7	1.0	1.0		5.858527557922034	5.653933994957933	5.858527557922034	1.8259195999999065	7.696414947509766	0.04	4.0						False
default_v3_3	reference	batch_effect	planted_states_with_batch_effect	16	default RMTGuard v3.3	180	360			0.8524766153517297	0.8223817458837853					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	5	4	360	4	5	5	0.8613255458032123	1.0		5.726641143211743	5.526653364077343	5.726641143211743	2.5162988000083715	7.8390302658081055			3.0	12.0	0.1	0.022445653418296088	0.041078162287248254	False
pc_rule_mp_only	pc_calibration	batch_effect	planted_states_with_batch_effect	16	MP edge only	180	360			0.7511831918402634	0.7174741899655939					biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	360	4	6	7	0.7611620409355063	1.0		5.526653364077343	5.526653364077343	5.726641143211743	2.5731622999883257	7.053739547729492			3.0	12.0	0.1	0.025679912377071668	0.040612022099607716	False
pc_rule_mp_tw_permutation	pc_calibration	batch_effect	planted_states_with_batch_effect	16	MP + TW + permutation	180	360			0.7977653790293188	0.7786570154494149					biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		4	5	4	360	4	5	2	0.8523112652351337	1.0	0.3333333333333333	5.956626018480036	5.526653364077343	5.6368237535962145	2.865576999989571	6.888649940490723			3.0	12.0	0.1	0.010029802993843045	0.033261308828734217	False
hvg_rule_dispersion	hvg_selection	batch_effect	planted_states_with_batch_effect	16	dispersion HVG	180	360			0.008168656666028966	0.024932135026569845					biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	7	3	360	4	7	5	0.8288296219009244	1.0		5.726641143211743	5.526653364077343	5.726641143211743	2.768176499987021	7.177257537841797			3.0	12.0	0.1	0.833636107387317	0.7418278188558955	False
hvg_rule_spectral_plateau	hvg_selection	batch_effect	planted_states_with_batch_effect	16	spectral plateau HVG	180	360			0.8707870020768341	0.8346838630979329					biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	120	4	6	2	0.7583109668828251	1.0		2.923773132110647	2.7778127288502894	2.923773132110647	2.6381664000218734	6.053609848022461			3.0	12.0	0.1	0.027659497407607283	0.03232852945956317	False
embedding_strict_signal	adaptive_embedding	batch_effect	planted_states_with_batch_effect	16	strict signal embedding	180	360			0.9669137275465609	0.9530863734081612					biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		4	4	4	360	4	4	5	1.0	1.0		5.726641143211743	5.526653364077343	5.726641143211743	2.3086844999925233	6.705305099487305			3.0	12.0	0.1	0.01126216356822332	0.030869440998264	False
rare_state_guard_off	rare_state_guard	batch_effect	planted_states_with_batch_effect	16	rare-state guard off	180	360			0.8692216193443658	0.8412660405714639					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		4	6	3	360	4	6	5	0.760224081624715	1.0		5.726641143211743	5.526653364077343	5.726641143211743	1.473590299981879	7.083100318908691			3.0	12.0	0.1	0.002357308788163168	0.00945341028449281	False
